date,open,high,low,close,adj_close,volume,spike,rel_sent,rel_sent_score,relevant,day_sent,day_sent_score
2017-03-15,0.1267832858025834,0.11958553898449681,0.12902435623680777,0.12403931243169075,0.12403931243169075,0.08457315284355224,1.0,1.0,0.8969942271709442,1.0,1.0,0.942957321802775
2017-03-16,0.12937355233824294,0.12151242711955823,0.13104292070922854,0.12233143644004096,0.12233143644004096,0.07233735663495522,1.0,1.0,0.9938644468784332,1.0,1.0,0.9481995457952673
2017-03-17,0.12648442153938577,0.12005741418645838,0.12937097259044497,0.12376128841665479,0.12376128841665479,0.08970879957531816,1.0,1.0,0.9169419884681702,1.0,1.0,0.9910583396752676
2017-03-20,0.12927392095463647,0.12102087201753192,0.1317769424855185,0.1251911384073685,0.1251911384073685,0.03976153556011902,1.0,1.0,0.5,0.0,1.0,0.9784723321596781
2017-03-21,0.131864187490296,0.12387188571062313,0.1267203702284637,0.11841921144097006,0.11841921144097006,0.11395512901107804,1.0,2.0,0.9570303899901254,1.0,1.0,0.9556688070297241
2017-03-22,0.12347571435062454,0.11620363791633559,0.1239881632221829,0.1188759604989078,0.1188759604989078,0.09329903748096614,1.0,1.0,0.999846613407135,1.0,1.0,0.992348994079389
2017-03-23,0.12267872305701621,0.11441436948007827,0.12500763507960824,0.11726738546529242,0.11726738546529242,0.04485352667532794,1.0,1.0,0.949487022558848,1.0,1.0,0.960862295627594
2017-03-24,0.12311707882879386,0.11423741750823047,0.12566011134096647,0.11762486335369587,0.11762486335369587,0.04195479373594289,1.0,1.0,0.9526927272478739,1.0,1.0,0.9522626193670126
2017-03-27,0.12006854339518908,0.11736370009223596,0.12243857619361495,0.1216760874519347,0.1216760874519347,0.06334779207353701,1.0,1.0,0.9285765886306763,1.0,1.0,0.9648146969931466
2017-03-28,0.1265840529229923,0.12074560312661764,0.1304312314779422,0.12388043645935587,0.12388043645935587,0.061013089700068454,1.0,1.0,0.9917050898075104,1.0,1.0,0.9636801812383864
2017-03-29,0.12937355233824294,0.12284944323352687,0.13244979798930664,0.12646211242574734,0.12646211242574734,0.047340150594414876,0.0,1.0,0.9998687505722046,1.0,1.0,0.9749921336770058
2017-03-30,0.1319837339925783,0.12503194788652355,0.1357528766126462,0.12961968747867764,0.12961968747867764,0.05792401827249487,0.0,1.0,0.9976751406987509,1.0,1.0,0.9530565527177626
2017-03-31,0.134354822642349,0.12491398056069847,0.1373840377013579,0.1291232124770062,0.1291232124770062,0.04791989718229188,1.0,1.0,0.9545626938343048,1.0,1.0,0.9384389292626154
2017-04-03,0.13176455610668947,0.12448141010469493,0.13414212331157646,0.12735576147105587,0.12735576147105587,0.06051192322199404,1.0,1.0,0.9990720450878143,1.0,1.0,0.9608573675155639
2017-04-04,0.13204350525121133,0.12267248929545865,0.13240900892029103,0.12453578743336219,0.12453578743336219,0.05631399913387257,1.0,1.0,0.9997947365045547,1.0,1.0,0.9131681077620563
2017-04-05,0.13074838692719243,0.12102087201753192,0.12908552250930957,0.12080228549129296,0.12080228549129296,0.060482237402735284,1.0,1.0,0.9017273664474488,1.0,1.0,0.9500996745549716
2017-04-06,0.1263847901557793,0.1168721449902097,0.12857578658059696,0.12104061335109528,0.12104061335109528,0.03786513557688278,1.0,1.0,0.9934231440226237,1.0,1.0,0.9702957066205832
2017-04-07,0.12596634950267754,0.1163805898881834,0.12796412793346626,0.1197894884032833,0.1197894884032833,0.03311715072014305,1.0,1.0,0.9996625483036041,1.0,1.0,0.9673635597739901
2017-04-10,0.12447196841144575,0.11787490756724128,0.12490571236119022,0.12125906433773076,0.12125906433773076,0.08143344090077252,1.0,1.0,0.9998325109481812,1.0,1.0,0.9662803899158131
2017-04-11,0.12694269043733108,0.11765862135612931,0.1264756765932444,0.12225201434107363,0.12225201434107363,0.06072496263079222,1.0,1.0,0.9997928857803344,1.0,1.0,0.9374216298262278
2017-04-12,0.12807843401422409,0.12001810944050034,0.129676832498166,0.12121933839399701,0.12121933839399701,0.056630065797745266,1.0,1.0,0.9996932148933411,1.0,1.0,0.9771004418532053
2017-04-13,0.12688291718618994,0.11767830322241446,0.12806605065188428,0.11941216144431294,0.11941216144431294,0.04438553846583686,1.0,1.0,0.9669236361980438,1.0,1.0,0.9641148536293594
2017-04-17,0.12724155470052867,0.12312474161774728,0.13147108257779747,0.1280111124450622,0.1280111124450622,0.2657876171716749,1.0,1.0,0.8517527461051941,1.0,1.0,0.994762921333313
2017-04-18,0.13303975931203255,0.1232820136895304,0.12243857619361495,0.12028596340495473,0.12028596340495473,0.3235230431806434,2.0,1.0,0.9908688807487488,1.0,1.0,0.9867042154073715
2017-04-19,0.12512950007660395,0.11659687609929542,0.11970639977148986,0.11313671146548604,0.11313671146548604,0.19646948297780198,2.0,2.0,0.9922053433126874,1.0,1.0,0.9852289249820094
2017-04-20,0.11901251608322666,0.11227119710012534,0.1209501554375488,0.11595668550317978,0.11595668550317978,0.10659304583490492,1.0,1.0,0.9620082192122936,1.0,1.0,0.9902053419500589
2017-04-21,0.12118434196578443,0.11468964033721302,0.12427361330331824,0.11931286048627865,0.11931286048627865,0.09919953061481077,1.0,1.0,0.9968406359354655,1.0,1.0,0.9975424218177795
2017-04-24,0.1256077139808469,0.11757998630334798,0.12937097259044497,0.12121933839399701,0.12121933839399701,0.06385768967492281,1.0,1.0,0.5,0.0,1.0,0.9747586647669474
2017-04-25,0.13327888220421896,0.13531530224933785,0.13512080813892993,0.13776188942148915,0.13776188942148915,0.3410411689926379,1.0,1.0,0.9995427876710892,1.0,1.0,0.9386246005694071
2017-04-26,0.14138837431923867,0.13262156062802977,0.14058516302212373,0.1338099364927845,0.1338099364927845,0.14196981126803848,1.0,0.0,0.8938662111759186,1.0,1.0,0.9851962971687317
2017-04-27,0.1395353557136681,0.13525631760331513,0.1414007588585575,0.13958891345584,0.13958891345584,0.114821256443569,1.0,2.0,0.9663924475510915,1.0,1.0,0.9903693524273959
2017-04-28,0.1437395498428417,0.13423387512621882,0.14474462451196887,0.13784131152045653,0.13784131152045653,0.091191344313594,1.0,2.0,0.9799273163080215,1.0,1.0,0.995897757284569
2017-05-01,0.1421455373680034,0.14353408979167442,0.14611071476197515,0.1440969144146167,0.1440969144146167,0.13773521646200912,1.0,1.0,0.9995935559272766,1.0,1.0,0.9522060884369744
2017-05-02,0.14981667570375368,0.14117463120060952,0.15222754590652723,0.1462813865488709,0.1462813865488709,0.07405389547797661,1.0,1.0,0.9772722820440928,1.0,1.0,0.9814206510782242
2017-05-03,0.15087270102320793,0.1412532662533909,0.15277806886531173,0.14457351055722117,0.14457351055722117,0.04867077378707235,1.0,1.0,0.9995390077431997,1.0,1.0,0.9654288762494138
2017-05-04,0.1494779513155826,0.14392732797463426,0.15210521336152358,0.1478701125119195,0.1478701125119195,0.07750268918597991,1.0,1.0,0.9771733582019806,1.0,1.0,0.9579525828361511
2017-05-05,0.155375789303201,0.14528402398866763,0.15485776902607853,0.14657928942297382,0.14657928942297382,0.07330127264853387,1.0,1.0,0.8894978165626526,1.0,1.0,0.9507455540739972
2017-05-08,0.15139077305991616,0.14341612049962893,0.1536344211476616,0.14614238943560298,0.14614238943560298,0.06417026388947096,1.0,1.0,0.9994803965091705,1.0,1.0,0.9888788717133659
2017-05-09,0.15049415038270142,0.1438290405488739,0.1550005093587241,0.14828716541462356,0.14828716541462356,0.04831803640529175,1.0,1.0,0.9514246114662716,1.0,1.0,0.9786390860875448
2017-05-10,0.15392126634443454,0.1502192568752156,0.1562034800336549,0.1538873875462773,0.1538873875462773,0.09998707793749911,1.0,1.0,0.9998151262601217,1.0,1.0,0.973673090338707
2017-05-11,0.15892245176721642,0.14907884510607378,0.15822204450607566,0.15043190961924408,0.15043190961924408,0.07916334883980833,1.0,1.0,0.999563068151474,1.0,1.0,0.9638229182788304
2017-05-12,0.15649158986630457,0.1497080199069042,0.1601794141607826,0.1549399125639207,0.1549399125639207,0.06895666568878085,1.0,1.0,0.9916967034339905,1.0,1.0,0.9854282326996326
2017-05-15,0.1587630471324688,0.15155627298918423,0.16272809380434597,0.153371063474039,0.153371063474039,0.06684548007208414,1.0,1.0,0.9686337113380432,1.0,1.0,0.9692379117012024
2017-05-16,0.15926117416287938,0.15037652894699866,0.16185136227956617,0.1521596644699607,0.1521596644699607,0.04052812818686,1.0,0.0,0.8902679920196533,1.0,1.0,0.9867925923317671
2017-05-17,0.15445922161968867,0.1456576117648688,0.14894484448667386,0.13982721152714228,0.13982721152714228,0.12294294734783398,1.0,1.0,0.8741801182428995,1.0,1.0,0.9721349723198834
2017-05-18,0.1455327951972712,0.14194145519355011,0.1494342011729566,0.1447919615438566,0.1447919615438566,0.09881361496444686,1.0,1.0,0.9989906748135885,1.0,1.0,0.9551533542830368
2017-05-19,0.15059375187868607,0.1442222787318337,0.15487817885266422,0.14741336345398182,0.14741336345398182,0.05146997192070743,1.0,1.0,0.9946052879095078,1.0,1.0,0.960438018043836
2017-05-22,0.15400095471425151,0.14530370585495278,0.15593840715600574,0.14769138945491778,0.14769138945491778,0.04540358744394618,1.0,2.0,0.9559837579727173,1.0,1.0,0.9895906448364258
2017-05-23,0.1537817768283627,0.144733486206839,0.15669283671993764,0.14926023655889947,0.14926023655889947,0.038886677004316667,1.0,1.0,0.988144440310342,1.0,1.0,0.9727181873538278
2017-05-24,0.1549772936563969,0.14506773974377601,0.15744723569971378,0.14886306251526238,0.14886306251526238,0.03190003213053379,1.0,1.0,0.9347894310951232,1.0,1.0,0.9606780655243817
2017-05-25,0.1602574282237006,0.15611791809953096,0.16433887565062769,0.1593883385083968,0.1593883385083968,0.12951748320131873,1.0,1.0,0.9997378289699554,1.0,1.0,0.9958990588784218
2017-05-26,0.1639236351974902,0.15405338077235936,0.16550105725654282,0.15815706064525153,0.15815706064525153,0.06444092871212438,1.0,1.0,0.9998082220554352,1.0,1.0,0.9208558102448782
2017-05-30,0.16543796129501964,0.15739594956747682,0.16874300223048003,0.15972593753773334,0.15972593753773334,0.06434139390637442,1.0,1.0,0.9998152852058411,1.0,1.0,0.9987485408782959
2017-05-31,0.16545787641369547,0.155921284261398,0.16472627903433676,0.15942806445213054,0.15942806445213054,0.073077755891762,1.0,2.0,0.9995699524879456,1.0,1.0,0.9726961493492127
2017-06-01,0.16527855666027202,0.15578363506928777,0.1666836486890437,0.15926918847979565,0.15926918847979565,0.048061341379936576,1.0,0.0,0.9383195439974467,1.0,1.0,0.9913606524467469
2017-06-02,0.16507929389305903,0.1585953459826414,0.16892649900904175,0.1636182856636373,0.1636182856636373,0.05439664445468896,1.0,1.0,0.9989978969097137,1.0,1.0,0.9962168137232462
2017-06-05,0.16920379965241572,0.1588706148735557,0.17021101315996054,0.16337998759233507,0.16337998759233507,0.04769288797619546,1.0,1.0,0.999818354845047,1.0,1.0,0.9989654302597046
2017-06-06,0.1681278293266638,0.1614660395757973,0.1724130764498867,0.1635984365930705,0.1635984365930705,0.056544500789293545,1.0,2.0,0.9990123377905952,1.0,1.0,0.982844801176162
2017-06-07,0.16942297753830454,0.1606402014435278,0.17220920042889507,0.16447223855371224,0.16447223855371224,0.0385758490144308,1.0,1.0,0.9998395840326945,1.0,1.0,0.9254048725833064
2017-06-08,0.1704590598439692,0.16156432700155765,0.17308592991473118,0.16500843949911742,0.16500843949911742,0.044967031278376146,1.0,1.0,0.9546578377485275,1.0,1.0,0.9416804080424102
2017-06-09,0.1707579539947887,0.16038461245267827,0.1520032600589499,0.14941911253123435,0.14941911253123435,0.15974463210538814,2.0,1.0,0.9637400358915329,1.0,1.0,0.9808752059936523
2017-06-12,0.1489001379078631,0.13926739543852712,0.13938219438613672,0.13633203744487543,0.13633203744487543,0.2264940698210469,2.0,1.0,0.9998477697372437,1.0,1.0,0.9147147635618845
2017-06-13,0.14706703442096836,0.13956231670242047,0.143093086219771,0.13887398746753316,0.13887398746753316,0.128185113783999,1.0,0.0,0.9891771475474039,1.0,1.0,0.9523183935218387
2017-06-14,0.14698731616352956,0.13944434741037492,0.1433989155433363,0.13784131152045653,0.13784131152045653,0.09286073509073382,1.0,1.0,0.9989276975393295,1.0,1.0,0.9749529547989368
2017-06-15,0.13722403832253033,0.13342771886023452,0.1373228714288561,0.1369675115457148,0.1369675115457148,0.10784159646843525,1.0,1.0,0.9580497230802264,1.0,1.0,0.9939920902252197
2017-06-16,0.141228969684491,0.13533495462231687,0.14362319935196985,0.13819878940886005,0.13819878940886005,0.10068207535308663,1.0,2.0,0.9960249463717142,1.0,1.0,0.944450506567955
2017-06-19,0.1468876847799231,0.13936571235759365,0.1477418758506868,0.14022438557077938,0.14022438557077938,0.09430137043711495,1.0,1.0,0.9998830556869507,1.0,1.0,0.9981048703193665
2017-06-20,0.14567225482572116,0.13724219038439928,0.14568252230925047,0.13754343843485373,0.13754343843485373,0.06521625246217677,1.0,1.0,0.9977827072143555,1.0,1.0,0.986683730284373
2017-06-21,0.14332110918973995,0.13897247417463382,0.14743601594296576,0.14346141251117717,0.14346141251117717,0.08136359191428132,1.0,1.0,0.9528027027845383,1.0,1.0,0.9851434315953936
2017-06-22,0.14856141551220015,0.13861853877141161,0.1503720989702382,0.14318338651024115,0.14318338651024115,0.0458418898341785,1.0,1.0,0.9825537715639386,1.0,1.0,0.9818614625930786
2017-06-23,0.14832229461252183,0.14449754762274797,0.1504944315152418,0.14939926346066756,0.14939926346066756,0.0891762010533227,1.0,1.0,0.9987226605415345,1.0,1.0,0.9823999173111386
2017-06-26,0.15583405820114632,0.14799741798295474,0.1562034800336549,0.14836658751359094,0.14836658751359094,0.08507606554628892,1.0,1.0,0.999823272228241,1.0,1.0,0.8944367885589599
2017-06-27,0.15153023268836613,0.14211840913161833,0.144296054855758,0.13551781248443429,0.13551781248443429,0.10966814746518028,1.0,0.0,0.9968895316123962,1.0,1.0,0.9427787100567537
2017-06-28,0.14160755021261934,0.1366523183633065,0.1430726763931853,0.14024426442984628,0.14024426442984628,0.0776354022603132,1.0,1.0,0.9995617792010307,1.0,1.0,0.9944830078345078
2017-06-29,0.14395872573622237,0.13393895386232552,0.13875012591242045,0.13365106052044967,0.13365106052044967,0.1047472863668748,1.0,1.0,0.9998591989278793,1.0,1.0,0.924213381913992
2017-06-30,0.1378616269738991,0.12979022880122365,0.13960647819477026,0.1323006644031034,0.1323006644031034,0.07105912018216615,2.0,1.0,0.999853640794754,1.0,1.0,0.9393849637773302
2017-07-03,0.13794134323882978,0.12927899183291225,0.13426445585658006,0.12586633646604156,0.12586633646604156,0.04826914211474791,2.0,1.0,0.9992224127054214,1.0,1.0,0.8971510728200277
2017-07-05,0.13152546509463303,0.12497296520672124,0.1338158862003692,0.1287260384333691,0.1287260384333691,0.06083497478451587,1.0,1.0,0.9998608827590942,1.0,1.0,0.9274110645055771
2017-07-06,0.1306288424174183,0.1230264246986808,0.13110408698173034,0.12602521243837644,0.12602521243837644,0.07582980595951552,1.0,1.0,0.9976113736629486,1.0,1.0,0.9623835881551107
2017-07-07,0.131664924723083,0.12986886385400503,0.13599753966370967,0.13382978556335134,0.13382978556335134,0.07713598200690107,1.0,1.0,0.9526112675666809,1.0,1.0,0.9541927874088287
2017-07-10,0.13901728367695987,0.1347450826012241,0.14211437080826175,0.1387746865094988,0.1387746865094988,0.0736313091097048,1.0,1.0,0.5,0.0,1.0,0.8998225132624308
2017-07-11,0.1430620731713858,0.1386775234174344,0.1459883822169715,0.1420712884641972,0.1420712884641972,0.06556375116997051,1.0,2.0,0.9995473027229309,1.0,1.0,0.9844737419715295
2017-07-12,0.14983661871754317,0.14569694403791256,0.15459272673258515,0.15084896252194813,0.15084896252194813,0.12813447326879285,1.0,1.0,0.8763024012247721,1.0,1.0,0.9980798619134086
2017-07-13,0.15529607303827037,0.14831202111313319,0.15705983231600476,0.1497765904196378,0.1497765904196378,0.09702198846094742,1.0,1.0,0.9997388389375474,1.0,1.0,0.9828307571865263
2017-07-14,0.15687017039443285,0.15071081197724184,0.15907839678842547,0.15555553560829322,0.15555553560829322,0.07692468882276518,1.0,1.0,0.9992821514606476,1.0,1.0,0.9367083609104156
2017-07-17,0.1640631267060701,0.15503649097641192,0.16325823752070054,0.15670736158397097,0.15670736158397097,0.28555488034868615,1.0,1.0,0.9998825788497925,1.0,1.0,0.9966840048631033
2017-07-18,0.19038414106039347,0.19721191283160572,0.19225201918482102,0.20019858960348857,0.20019858960348857,0.7062326250646103,1.0,1.0,0.9616590678691864,1.0,1.0,0.9829110936685042
2017-07-19,0.2040328336486929,0.20147860718475302,0.20756447628863114,0.20071491367572686,0.20071491367572686,0.2828936339633712,1.0,2.0,0.9979075448853629,1.0,1.0,0.988871679856227
2017-07-20,0.20576630575198124,0.1990208316746216,0.2095014667009081,0.20019858960348857,0.20019858960348857,0.11810066635933111,1.0,1.0,0.9973485589027404,1.0,1.0,0.9687690247188915
2017-07-21,0.20353470661828227,0.20999234548428902,0.2095218765274938,0.21000890981981601,0.21000890981981601,0.14202743668189374,1.0,1.0,0.9995264212290446,1.0,1.0,0.9985985606908798
2017-07-24,0.2154299820969957,0.20753456997415765,0.21828931003402716,0.20875781466050403,0.20875781466050403,0.13364381207828674,1.0,0.0,0.9912452101707458,1.0,1.0,0.9394059479236603
2017-07-25,0.21363670685494446,0.2044082873901521,0.21584258369303752,0.2068910626965194,0.2068910626965194,0.07387403433776175,0.0,1.0,0.9751776099205017,1.0,1.0,0.9749598588262286
2017-07-26,0.21345738909402912,0.2064531428510386,0.2193087818914525,0.21108131369652633,0.21108131369652633,0.05824183116102985,0.0,1.0,0.9994936486085256,1.0,1.0,0.9350291911293479
2017-07-27,0.21782098586544224,0.20704301487213134,0.20273218987915362,0.1983715357806376,0.1983715357806376,0.17596705921797073,1.0,2.0,0.9789575487375259,1.0,1.0,0.987814669807752
2017-07-28,0.20210009877819163,0.19727089747762844,0.20640226409856025,0.2010723597897302,0.2010723597897302,0.08832229719346772,1.0,1.0,0.9998757600784302,1.0,1.0,0.9814509004354477
2017-07-31,0.20660315717056288,0.19715292818558294,0.20532162596863304,0.1963459396187182,0.1963459396187182,0.06530181747062849,1.0,1.0,0.9998416900634766,1.0,1.0,0.9070763438940048
2017-08-01,0.203076437720337,0.19646473924542368,0.20691200002727292,0.19708071269169192,0.19708071269169192,0.06930241817191232,1.0,1.0,0.9991807738939921,1.0,1.0,0.9728826209902763
2017-08-02,0.20253845255746106,0.1924340110034531,0.19953103397423202,0.19451891359846735,0.19451891359846735,0.08080305379768939,1.0,1.0,0.9863722920417786,1.0,1.0,0.9643455743789673
2017-08-03,0.19917110984686914,0.1897796016551887,0.19995922438801292,0.19152018671527188,0.19152018671527188,0.0608332285598536,1.0,1.0,0.9998776912689209,1.0,1.0,0.9681083783507347
2017-08-04,0.1973180912412985,0.18934703119918517,0.2009379092153664,0.19358553860942507,0.19358553860942507,0.05844788567117891,1.0,1.0,0.9825533032417297,1.0,1.0,0.955039095878601
2017-08-07,0.2001075906565492,0.19184413898236036,0.2021612876779391,0.19569058864471195,0.19569058864471195,0.060520654345305444,1.0,2.0,0.9994794726371765,1.0,1.0,0.9029878973960876
2017-08-08,0.20084480869901628,0.19113629963544249,0.19879701219794202,0.1897924636389553,0.1897924636389553,0.08661274324909544,1.0,1.0,0.9949026823043823,1.0,1.0,0.9701023968783292
2017-08-09,0.1810392739848743,0.17943729410587816,0.18362726688156547,0.1846688376499061,0.1846688376499061,0.148891845829317,1.0,0.0,0.995132585366567,1.0,1.0,0.9907689144213995
2017-08-10,0.18621980705619334,0.17646828162743539,0.17871343495715622,0.17148246160551284,0.17148246160551284,0.14928649260299232,1.0,1.0,0.9393483757972717,1.0,1.0,0.9274104508486661
2017-08-11,0.1779110521739607,0.1727914592953808,0.18156794392428485,0.17597058569112256,0.17597058569112256,0.06772383107721107,1.0,1.0,0.9431557059288025,1.0,1.0,0.9471499443054199
2017-08-14,0.17779150567167834,0.17253584081122508,0.18116016129814586,0.17517623760384832,0.17517623760384832,0.11043823254124582,1.0,0.0,0.9976959824562073,1.0,1.0,0.9969915151596069
2017-08-15,0.1812385367520873,0.17141511090836847,0.18003873613814683,0.170211487587134,0.170211487587134,0.07879140298674266,1.0,1.0,0.999671200911204,1.0,1.0,0.9899260327219963
2017-08-16,0.1732087310143764,0.1687017169140813,0.1759608487084455,0.17315061165342882,0.17315061165342882,0.1024964027771957,1.0,0.0,0.992186446984609,1.0,1.0,0.9985945622126261
2017-08-17,0.17665576209478528,0.16885901847917056,0.1748802105785183,0.16542546062742136,0.16542546062742136,0.0713367699034687,1.0,1.0,0.9742228984832764,1.0,1.0,0.9837057753042742
2017-08-18,0.17012033744830624,0.16765962206400603,0.17504333015359383,0.16631910967272995,0.16631910967272995,0.10899410474554014,1.0,1.0,0.9449971675872803,1.0,1.0,0.9370544709657368
2017-08-21,0.17203315919263984,0.1657327339289446,0.17184217424867224,0.1667560116460008,0.1667560116460008,0.09319077155190478,1.0,1.0,0.5,0.0,1.0,0.9986812829971313
2017-08-22,0.1737267731634628,0.16758095751791852,0.1775715999705715,0.17187963564915,0.17187963564915,0.06534896553651007,1.0,1.0,0.998958306653159,1.0,1.0,0.9828646779060364
2017-08-23,0.17490237487282118,0.16701076539689047,0.17687836726329711,0.171323587619078,0.171323587619078,0.060913554894318475,1.0,1.0,0.9964062720537186,1.0,1.0,0.986976953347524
2017-08-24,0.1779110521739607,0.17015672984718117,0.1757569421032981,0.1694767145141603,0.1694767145141603,0.0736505175809899,2.0,1.0,0.9793680508931478,1.0,1.0,0.9669819606675042
2017-08-25,0.1753606437707665,0.16526083119989737,0.17443164092230748,0.16514743661238535,0.16514743661238535,0.05098976013858039,2.0,1.0,0.88012775182724,1.0,1.0,0.9618762518678393
2017-08-28,0.17107673337666213,0.16510352963480812,0.17463554752745483,0.1674709356484076,0.1674709356484076,0.04388786443708702,1.0,1.0,0.5,0.0,1.0,0.9982984662055969
2017-08-29,0.16822746071027034,0.16708940241589226,0.17286164610609758,0.17082711261740657,0.17082711261740657,0.060714485282818545,1.0,2.0,0.8600796461105347,1.0,1.0,0.9809998784746442
2017-08-30,0.17719374725766124,0.17725478748666113,0.18232234290406105,0.18250421260031868,0.18250421260031868,0.12032710280373832,1.0,2.0,0.8944589793682098,1.0,1.0,0.9931680993600325
2017-08-31,0.1890491646039093,0.17998783188770678,0.19147721241740293,0.18254394052995238,0.18254394052995238,0.10122864367238031,1.0,1.0,0.8273399174213409,1.0,1.0,0.9811453521251678
2017-09-01,0.1892484273711223,0.18045970708966835,0.1915995429234628,0.18260351355835297,0.18260351355835297,0.046606736236257204,1.0,0.0,0.9139423767725626,1.0,1.0,0.976319589398124
2017-09-05,0.184964516977018,0.17927999254078897,0.18858191438125863,0.18216661357098213,0.18216661357098213,0.06016617073886257,1.0,2.0,0.9990062117576599,1.0,1.0,0.9714937393481915
2017-09-06,0.1886506689571052,0.18631906553424615,0.19121213953975377,0.19155991265900557,0.19155991265900557,0.1326886271880195,1.0,1.0,0.9902974367141724,1.0,1.0,0.944668811780435
2017-09-07,0.1957240787664602,0.1880689997312393,0.19808340024823776,0.19106343765733413,0.19106343765733413,0.08542705670340722,1.0,2.0,0.9815047830343246,1.0,1.0,0.9315530194176568
2017-09-08,0.19502668896883663,0.18814763478402063,0.19635028585695233,0.18593981166828494,0.18593981166828494,0.06018887165947222,1.0,1.0,0.9912572354078293,1.0,1.0,0.9898856544494629
2017-09-11,0.19432932905883488,0.19223737716532013,0.19997960363044284,0.1965048136051531,0.1965048136051531,0.08443694731989439,1.0,1.0,0.9998620748519897,1.0,1.0,0.9923718422651291
2017-09-12,0.2031959842226193,0.19786076949872122,0.20530124672620312,0.20327671078305137,0.20327671078305137,0.09683863487140801,1.0,1.0,0.9899669885635376,1.0,1.0,0.9521382904052734
2017-09-13,0.20622460453754832,0.19622880262755316,0.20919563737734284,0.2002780117024559,0.2002780117024559,0.05546533394800442,1.0,2.0,0.9538439735770226,1.0,1.0,0.9826748663524412
2017-09-14,0.20459073393024463,0.19778210298641336,0.20821695254998937,0.19827226461110342,0.19827226461110342,0.05879014570498582,1.0,1.0,0.7703411281108856,1.0,1.0,0.9306619903620552
2017-09-15,0.2035546217369581,0.19707426363949548,0.20691200002727292,0.1977162145951314,0.1977162145951314,0.07766683430423424,1.0,2.0,0.7704153954982758,1.0,1.0,0.9773673906045801
2017-09-18,0.20530803884654408,0.1980967061165918,0.20956263297340996,0.2022241857654079,0.2022241857654079,0.073613846863082,1.0,1.0,0.5,0.0,1.0,0.931830515464147
2017-09-19,0.20803776501065357,0.1996303560686934,0.21249871600068235,0.2043292358006948,0.2043292358006948,0.06702184876297444,1.0,1.0,0.9816289842128754,1.0,1.0,0.9691565945034936
2017-09-20,0.2102693940319743,0.2001612434437634,0.21052093855833345,0.20399163677135823,0.20399163677135823,0.06078608049397202,1.0,1.0,0.9837914705276489,1.0,1.0,0.9246483445167542
2017-09-21,0.20971149375042253,0.20694469795306486,0.21319195074690048,0.2104855377368206,0.2104855377368206,0.1048450749479625,1.0,1.0,0.9892920553684235,1.0,1.0,0.9448758512735367
2017-09-22,0.21485213880165444,0.20674809360823804,0.21702517308659455,0.20764571462856007,0.20764571462856007,0.07544214408448933,1.0,1.0,0.8908021450042725,1.0,1.0,0.9870631624670589
2017-09-25,0.21098669894827365,0.20025956036282988,0.1993067481266547,0.1901697886120256,0.1901697886120256,0.14359554642862132,1.0,1.0,0.5,0.0,1.0,0.986699903011322
2017-09-26,0.1995098322425321,0.1892487142801187,0.19696197508823873,0.1918180895893748,0.1918180895893748,0.0778554265677605,1.0,1.0,0.9152568976084391,1.0,1.0,0.9069594098971441
2017-09-27,0.20012750577522503,0.19394797908926958,0.20542357927120677,0.19696156266309078,0.19696156266309078,0.07974134920302306,1.0,1.0,0.9697337547938029,1.0,1.0,0.9551230902257173
2017-09-28,0.20060571768695978,0.19121493468822381,0.20269140284908174,0.19443946171099985,0.19443946171099985,0.05121676934467681,1.0,1.0,0.745201826095581,1.0,1.0,0.9828940996756921
2017-09-29,0.19956960549367325,0.19308283817726246,0.20532162596863304,0.1957303145884457,0.1957303145884457,0.05385182236005755,2.0,1.0,0.8244194090366364,1.0,1.0,0.979785218125298
2017-10-02,0.20231927666408045,0.19288623383243564,0.19702314136074053,0.18711148671452954,0.18711148671452954,0.1082310045681237,2.0,1.0,0.5,0.0,1.0,0.9578814804553986
2017-10-03,0.1934326764939983,0.1867909387699873,0.19900091880308937,0.19144076263040444,0.19144076263040444,0.049119553525278345,1.0,1.0,0.8599950671195984,1.0,1.0,0.9812742471694946
2017-10-04,0.20092452695645502,0.20055448162672318,0.2065450044312058,0.20188658673607135,0.20188658673607135,0.14130275344704749,1.0,1.0,0.9997296631336212,1.0,1.0,0.9526767046363266
2017-10-05,0.20937274146713775,0.21587135433562543,0.21315119226204057,0.22162643677432753,0.22162643677432753,0.3190125448779738,1.0,1.0,0.9511714776357015,1.0,1.0,0.9880568504333496
2017-10-06,0.22660795465191785,0.22458169697998825,0.22856560266842438,0.22883526372809682,0.22883526372809682,0.24804073592892165,1.0,2.0,0.9657604247331619,1.0,1.0,0.9879309445619583
2017-10-09,0.2361719996133259,0.22552547491099711,0.23776122862768237,0.2265514608473081,0.2265514608473081,0.10176473464370031,1.0,0.0,0.9485183358192444,1.0,1.0,0.9382488826910654
2017-10-10,0.23368136446127286,0.22336265015806517,0.22866755597099805,0.22299671373664076,0.22299671373664076,0.08887934286073508,1.0,1.0,0.9580725431442261,1.0,1.0,0.9750875069035424
2017-10-11,0.22913844793643623,0.21927290777676567,0.23215413341184302,0.22273853680627154,0.22273853680627154,0.09265817302990934,1.0,2.0,0.9993474086125692,1.0,1.0,0.9944374263286591
